clause_depth,correct,dependency_distance,dependency_distance_bucket,failure,grammatical,grammatical_score,model_id,model_name,model_provider,near_failure,pair_id,phenomenon,preference_margin,subtype,template_type,ungrammatical,ungrammatical_score
0,True,1,short_1,False,The managers return.,-7.759848912556966,hf_gpt2,gpt2,huggingface,False,simple_agreement-0060,agreement,1.4395058949788408,simple_plural,simple_agreement,The managers returns.,-9.199354807535807
0,False,4,medium_2_4,True,The nurse beside the gardens works.,-8.193654378255209,hf_gpt2,gpt2,huggingface,False,pp_attractor-0061,agreement,-0.040771484375,pp_plural_attractor_beside,pp_attractor,The nurse beside the gardens work.,-8.152882893880209
1,True,5,long_5_plus,False,The dog that the doctor supports waits.,-6.877367292131696,hf_gpt2,gpt2,huggingface,False,relative_clause-0062,agreement,0.4146150861467639,object_relative_clause_that,relative_clause,The dog that the doctor supports wait.,-7.29198237827846
0,False,1,short_1,True,The student notices.,-8.728869120279947,hf_gpt2,gpt2,huggingface,False,simple_agreement-0063,agreement,-0.4132849375406895,simple_singular,simple_agreement,The student notice.,-8.315584182739258
0,True,4,medium_2_4,False,The managers beside the garden wait.,-7.531450271606445,hf_gpt2,gpt2,huggingface,False,pp_attractor-0064,agreement,0.6684214274088536,pp_singular_attractor_beside,pp_attractor,The managers beside the garden waits.,-8.199871699015299
1,True,5,long_5_plus,False,The judge who the girl trusts writes.,-7.519259316580636,hf_gpt2,gpt2,huggingface,False,relative_clause-0065,agreement,0.5244086129324783,object_relative_clause_who,relative_clause,The judge who the girl trusts write.,-8.043667929513115
0,True,1,short_1,False,The drivers run.,-7.732117335001628,hf_gpt2,gpt2,huggingface,False,simple_agreement-0066,agreement,1.3131364186604815,simple_plural,simple_agreement,The drivers runs.,-9.04525375366211
0,True,4,medium_2_4,False,The nurse with the paintings laughs.,-6.885373433430989,hf_gpt2,gpt2,huggingface,False,pp_attractor-0067,agreement,0.4363562266031904,pp_plural_attractor_with,pp_attractor,The nurse with the paintings laugh.,-7.32172966003418
1,True,5,long_5_plus,False,The students that the broker knows run.,-7.507902417864118,hf_gpt2,gpt2,huggingface,False,relative_clause-0068,agreement,0.7960782732282361,plural_object_relative_clause_that,relative_clause,The students that the broker knows runs.,-8.303980691092354
0,True,1,short_1,False,The author speaks.,-6.771816253662109,hf_gpt2,gpt2,huggingface,False,simple_agreement-0069,agreement,1.829611460367838,simple_singular,simple_agreement,The author speak.,-8.601427714029947
0,True,4,medium_2_4,False,The reporters with the car notice.,-7.002396901448567,hf_gpt2,gpt2,huggingface,False,pp_attractor-0070,agreement,0.2666219075520839,pp_singular_attractor_with,pp_attractor,The reporters with the car notices.,-7.269018809000651
1,True,5,long_5_plus,False,The scientist that the clerks help laughs.,-7.9959613255092075,hf_gpt2,gpt2,huggingface,False,relative_clause-0071,agreement,0.4370880126953134,object_relative_clause_plural_embedded_that,relative_clause,The scientist that the clerks help laugh.,-8.43304933820452
0,True,1,short_1,False,The guards notice.,-8.050774892171225,hf_gpt2,gpt2,huggingface,False,simple_agreement-0072,agreement,1.127332051595051,simple_plural,simple_agreement,The guards notices.,-9.178106943766275
0,True,4,medium_2_4,False,The guard near the cabinets runs.,-7.202086766560872,hf_gpt2,gpt2,huggingface,False,pp_attractor-0073,agreement,0.3454615275065107,pp_plural_attractor_near,pp_attractor,The guard near the cabinets run.,-7.547548294067383
1,False,5,long_5_plus,True,The chef who the singers trust notices.,-8.706426348005023,hf_gpt2,gpt2,huggingface,False,relative_clause-0074,agreement,-0.13848876953125,object_relative_clause_plural_embedded_who,relative_clause,The chef who the singers trust notice.,-8.567937578473773
0,True,1,short_1,False,The writer notices.,-8.956878026326498,hf_gpt2,gpt2,huggingface,False,simple_agreement-0075,agreement,0.4667008717854806,simple_singular,simple_agreement,The writer notice.,-9.423578898111979
0,True,4,medium_2_4,False,The teachers near the student read.,-6.756324132283528,hf_gpt2,gpt2,huggingface,False,pp_attractor-0076,agreement,0.13102022806803415,pp_singular_attractor_near,pp_attractor,The teachers near the student reads.,-6.8873443603515625
1,True,5,long_5_plus,False,The reporter that the neighbor admires laughs.,-6.45536470413208,hf_gpt2,gpt2,huggingface,False,relative_clause-0077,agreement,0.6107282638549805,object_relative_clause_that,relative_clause,The reporter that the neighbor admires laugh.,-7.0660929679870605
0,True,1,short_1,False,The dancers write.,-8.763823827107748,hf_gpt2,gpt2,huggingface,False,simple_agreement-0078,agreement,1.3386122385660801,simple_plural,simple_agreement,The dancers writes.,-10.102436065673828
0,False,4,medium_2_4,True,The manager behind the students opens.,-7.865047454833984,hf_gpt2,gpt2,huggingface,False,pp_attractor-0079,agreement,-0.3906745910644531,pp_plural_attractor_behind,pp_attractor,The manager behind the students open.,-7.474372863769531
1,False,5,long_5_plus,True,The judge who the lawyer calls moves.,-7.614946637834821,hf_gpt2,gpt2,huggingface,False,relative_clause-0080,agreement,-0.07991899762834809,object_relative_clause_who,relative_clause,The judge who the lawyer calls move.,-7.535027640206473
0,True,1,short_1,False,The actor waits.,-8.356196085611979,hf_gpt2,gpt2,huggingface,False,simple_agreement-0081,agreement,0.6763623555501308,simple_singular,simple_agreement,The actor wait.,-9.03255844116211
0,True,4,medium_2_4,False,The birds behind the map listen.,-6.921345392862956,hf_gpt2,gpt2,huggingface,False,pp_attractor-0082,agreement,0.5835151672363281,pp_singular_attractor_behind,pp_attractor,The birds behind the map listens.,-7.504860560099284
1,True,5,long_5_plus,False,The judges that the singer observes close.,-8.181095668247767,hf_gpt2,gpt2,huggingface,False,relative_clause-0083,agreement,0.4950774056570868,plural_object_relative_clause_that,relative_clause,The judges that the singer observes closes.,-8.676173073904854
0,True,1,short_1,False,The dancers work.,-7.9616546630859375,hf_gpt2,gpt2,huggingface,False,simple_agreement-0084,agreement,1.3067309061686192,simple_plural,simple_agreement,The dancers works.,-9.268385569254557
0,True,4,medium_2_4,False,The robot beside the cabinets closes.,-7.513731638590495,hf_gpt2,gpt2,huggingface,False,pp_attractor-0085,agreement,0.2712122599283848,pp_plural_attractor_beside,pp_attractor,The robot beside the cabinets close.,-7.78494389851888
1,False,5,long_5_plus,True,The pilot that the lawyers question studies.,-8.218680245535714,hf_gpt2,gpt2,huggingface,False,relative_clause-0086,agreement,-0.24892425537109286,object_relative_clause_plural_embedded_that,relative_clause,The pilot that the lawyers question study.,-7.969755990164621
0,True,1,short_1,False,The chef runs.,-8.727811177571615,hf_gpt2,gpt2,huggingface,False,simple_agreement-0087,agreement,0.2662493387858067,simple_singular,simple_agreement,The chef run.,-8.994060516357422
0,True,4,medium_2_4,False,The pilots beside the report arrive.,-7.0756378173828125,hf_gpt2,gpt2,huggingface,False,pp_attractor-0088,agreement,0.4468975067138672,pp_singular_attractor_beside,pp_attractor,The pilots beside the report arrives.,-7.52253532409668
1,True,5,long_5_plus,False,The writer who the editors admire arrives.,-7.2480365208217075,hf_gpt2,gpt2,huggingface,False,relative_clause-0089,agreement,0.5656803676060269,object_relative_clause_plural_embedded_who,relative_clause,The writer who the editors admire arrive.,-7.813716888427734
0,True,1,short_1,False,The drivers travel.,-9.082699457804361,hf_gpt2,gpt2,huggingface,False,simple_agreement-0090,agreement,0.9008350372314453,simple_plural,simple_agreement,The drivers travels.,-9.983534495035807
0,True,4,medium_2_4,False,The musician with the instruments smiles.,-6.959636052449544,hf_gpt2,gpt2,huggingface,False,pp_attractor-0091,agreement,0.6936575571695967,pp_plural_attractor_with,pp_attractor,The musician with the instruments smile.,-7.653293609619141
1,True,5,long_5_plus,False,The chef that the broker admires runs.,-7.293055057525635,hf_gpt2,gpt2,huggingface,False,relative_clause-0092,agreement,0.2475590705871582,object_relative_clause_that,relative_clause,The chef that the broker admires run.,-7.540614128112793
0,True,1,short_1,False,The bird speaks.,-6.806251525878906,hf_gpt2,gpt2,huggingface,False,simple_agreement-0093,agreement,1.1678078969319658,simple_singular,simple_agreement,The bird speak.,-7.974059422810872
0,True,4,medium_2_4,False,The authors with the garden study.,-7.181374867757161,hf_gpt2,gpt2,huggingface,False,pp_attractor-0094,agreement,0.10800997416178415,pp_singular_attractor_with,pp_attractor,The authors with the garden studies.,-7.289384841918945
1,True,5,long_5_plus,False,The musician who the farmer supports opens.,-8.39806420462472,hf_gpt2,gpt2,huggingface,False,relative_clause-0095,agreement,0.0730623517717639,object_relative_clause_who,relative_clause,The musician who the farmer supports open.,-8.471126556396484
0,True,1,short_1,False,The judges arrive.,-7.763434092203776,hf_gpt2,gpt2,huggingface,False,simple_agreement-0096,agreement,1.4470081329345694,simple_plural,simple_agreement,The judges arrives.,-9.210442225138346
0,True,4,medium_2_4,False,The author near the cabinets answers.,-8.944376627604166,hf_gpt2,gpt2,huggingface,False,pp_attractor-0097,agreement,0.4691823323567714,pp_plural_attractor_near,pp_attractor,The author near the cabinets answer.,-9.413558959960938
1,True,5,long_5_plus,False,The drivers that the doctor remembers study.,-8.222339085170201,hf_gpt2,gpt2,huggingface,False,relative_clause-0098,agreement,0.15497807094028992,plural_object_relative_clause_that,relative_clause,The drivers that the doctor remembers studies.,-8.377317156110491
0,True,1,short_1,False,The robot answers.,-7.865128835042317,hf_gpt2,gpt2,huggingface,False,simple_agreement-0099,agreement,0.8310686747233076,simple_singular,simple_agreement,The robot answer.,-8.696197509765625
0,True,4,medium_2_4,False,The dancers near the car dance.,-6.639198939005534,hf_gpt2,gpt2,huggingface,False,pp_attractor-0100,agreement,0.6111316680908203,pp_singular_attractor_near,pp_attractor,The dancers near the car dances.,-7.2503306070963545
1,False,5,long_5_plus,True,The pilot that the clerks like writes.,-8.168209620884486,hf_gpt2,gpt2,huggingface,True,relative_clause-0101,agreement,-0.008780343191963524,object_relative_clause_plural_embedded_that,relative_clause,The pilot that the clerks like write.,-8.159429277692523
0,True,1,short_1,False,The pilots dance.,-8.539568583170572,hf_gpt2,gpt2,huggingface,False,simple_agreement-0102,agreement,1.4462108612060547,simple_plural,simple_agreement,The pilots dances.,-9.985779444376627
0,False,4,medium_2_4,True,The chef behind the reports works.,-7.544283548990886,hf_gpt2,gpt2,huggingface,False,pp_attractor-0103,agreement,-0.36711883544921875,pp_plural_attractor_behind,pp_attractor,The chef behind the reports work.,-7.177164713541667
1,True,5,long_5_plus,False,The author who the mechanics trust writes.,-8.246925898960658,hf_gpt2,gpt2,huggingface,False,relative_clause-0104,agreement,0.2114960806710382,object_relative_clause_plural_embedded_who,relative_clause,The author who the mechanics trust write.,-8.458421979631696
0,False,1,short_1,True,The robot notices.,-9.211586634318033,hf_gpt2,gpt2,huggingface,False,simple_agreement-0105,agreement,-0.03866767883300781,simple_singular,simple_agreement,The robot notice.,-9.172918955485025
0,True,4,medium_2_4,False,The drivers behind the instrument listen.,-6.628554026285808,hf_gpt2,gpt2,huggingface,False,pp_attractor-0106,agreement,0.21014912923177054,pp_singular_attractor_behind,pp_attractor,The drivers behind the instrument listens.,-6.838703155517578
1,True,5,long_5_plus,False,The nurse that the coach supports sleeps.,-7.680084228515625,hf_gpt2,gpt2,huggingface,False,relative_clause-0107,agreement,0.016907283238002613,object_relative_clause_that,relative_clause,The nurse that the coach supports sleep.,-7.696991511753628
0,True,1,short_1,False,The birds work.,-7.8807023366292315,hf_gpt2,gpt2,huggingface,False,simple_agreement-0108,agreement,0.7704944610595712,simple_plural,simple_agreement,The birds works.,-8.651196797688803
0,False,4,medium_2_4,True,The manager beside the students dances.,-7.766436258951823,hf_gpt2,gpt2,huggingface,False,pp_attractor-0109,agreement,-0.07244618733724018,pp_plural_attractor_beside,pp_attractor,The manager beside the students dance.,-7.693990071614583
1,True,5,long_5_plus,False,The guard who the artist follows laughs.,-7.402124677385602,hf_gpt2,gpt2,huggingface,False,relative_clause-0110,agreement,0.7745573861258368,object_relative_clause_who,relative_clause,The guard who the artist follows laugh.,-8.17668206351144
0,True,1,short_1,False,The robot answers.,-7.865128835042317,hf_gpt2,gpt2,huggingface,False,simple_agreement-0111,agreement,0.8310686747233076,simple_singular,simple_agreement,The robot answer.,-8.696197509765625
0,True,4,medium_2_4,False,The chefs beside the garden wait.,-7.615090688069661,hf_gpt2,gpt2,huggingface,False,pp_attractor-0112,agreement,0.784961700439454,pp_singular_attractor_beside,pp_attractor,The chefs beside the garden waits.,-8.400052388509115
1,True,5,long_5_plus,False,The pilots that the artist observes read.,-7.9310422624860495,hf_gpt2,gpt2,huggingface,False,relative_clause-0113,agreement,0.42473929268973176,plural_object_relative_clause_that,relative_clause,The pilots that the artist observes reads.,-8.355781555175781
0,True,1,short_1,False,The judges write.,-7.698065439860026,hf_gpt2,gpt2,huggingface,False,simple_agreement-0114,agreement,1.216908772786458,simple_plural,simple_agreement,The judges writes.,-8.914974212646484
0,True,4,medium_2_4,False,The chef with the students answers.,-6.731973012288411,hf_gpt2,gpt2,huggingface,False,pp_attractor-0115,agreement,0.21639569600423236,pp_plural_attractor_with,pp_attractor,The chef with the students answer.,-6.9483687082926435
1,True,5,long_5_plus,False,The dancer that the farmers support waits.,-8.351063319614955,hf_gpt2,gpt2,huggingface,False,relative_clause-0116,agreement,0.21503176007952085,object_relative_clause_plural_embedded_that,relative_clause,The dancer that the farmers support wait.,-8.566095079694476
0,True,1,short_1,False,The author studies.,-8.367357889811197,hf_gpt2,gpt2,huggingface,False,simple_agreement-0117,agreement,0.4391810099283866,simple_singular,simple_agreement,The author study.,-8.806538899739584
0,True,4,medium_2_4,False,The guards with the instrument work.,-6.75819206237793,hf_gpt2,gpt2,huggingface,False,pp_attractor-0118,agreement,0.36184183756510446,pp_singular_attractor_with,pp_attractor,The guards with the instrument works.,-7.120033899943034
1,False,5,long_5_plus,True,The judge who the visitors see runs.,-7.43578120640346,hf_gpt2,gpt2,huggingface,False,relative_clause-0119,agreement,-0.12640544346400695,object_relative_clause_plural_embedded_who,relative_clause,The judge who the visitors see run.,-7.309375762939453
0,True,1,short_1,False,The nurses close.,-8.259260813395182,hf_gpt2,gpt2,huggingface,False,simple_agreement-0120,agreement,1.9008089701334647,simple_plural,simple_agreement,The nurses closes.,-10.160069783528646
0,True,4,medium_2_4,False,The teacher near the computers travels.,-8.130235036214193,hf_gpt2,gpt2,huggingface,False,pp_attractor-0121,agreement,0.09669558207193951,pp_plural_attractor_near,pp_attractor,The teacher near the computers travel.,-8.226930618286133
1,True,5,long_5_plus,False,The pilot that the singer teaches returns.,-7.739741734095982,hf_gpt2,gpt2,huggingface,False,relative_clause-0122,agreement,0.5662144252232144,object_relative_clause_that,relative_clause,The pilot that the singer teaches return.,-8.305956159319196
0,True,1,short_1,False,The author waits.,-8.03738530476888,hf_gpt2,gpt2,huggingface,False,simple_agreement-0123,agreement,1.1556485493977853,simple_singular,simple_agreement,The author wait.,-9.193033854166666
0,True,4,medium_2_4,False,The birds near the computer laugh.,-7.112292607625325,hf_gpt2,gpt2,huggingface,False,pp_attractor-0124,agreement,0.2234071095784511,pp_singular_attractor_near,pp_attractor,The birds near the computer laughs.,-7.335699717203776
1,True,5,long_5_plus,False,The guard who the librarian supports notices.,-6.973984718322754,hf_gpt2,gpt2,huggingface,False,relative_clause-0125,agreement,0.334744930267334,object_relative_clause_who,relative_clause,The guard who the librarian supports notice.,-7.308729648590088
0,True,1,short_1,False,The judges move.,-8.189105987548828,hf_gpt2,gpt2,huggingface,False,simple_agreement-0126,agreement,1.6000169118245449,simple_plural,simple_agreement,The judges moves.,-9.789122899373373
0,True,4,medium_2_4,False,The nurse behind the students writes.,-7.446219126383464,hf_gpt2,gpt2,huggingface,False,pp_attractor-0127,agreement,0.03878974914550781,pp_plural_attractor_behind,pp_attractor,The nurse behind the students write.,-7.485008875528972
1,True,5,long_5_plus,False,The drivers that the lawyer follows smile.,-7.704278128487723,hf_gpt2,gpt2,huggingface,False,relative_clause-0128,agreement,0.31373160226004426,plural_object_relative_clause_that,relative_clause,The drivers that the lawyer follows smiles.,-8.018009730747767
0,True,1,short_1,False,The musician laughs.,-8.028378168741861,hf_gpt2,gpt2,huggingface,False,simple_agreement-0129,agreement,2.095760981241863,simple_singular,simple_agreement,The musician laugh.,-10.124139149983725
0,True,4,medium_2_4,False,The dancers behind the book open.,-7.135702768961589,hf_gpt2,gpt2,huggingface,True,pp_attractor-0130,agreement,0.008380889892578125,pp_singular_attractor_behind,pp_attractor,The dancers behind the book opens.,-7.144083658854167
1,True,5,long_5_plus,False,The boy that the coaches help arrives.,-7.032538822719029,hf_gpt2,gpt2,huggingface,False,relative_clause-0131,agreement,0.12442071097237761,object_relative_clause_plural_embedded_that,relative_clause,The boy that the coaches help arrive.,-7.156959533691406
0,True,1,short_1,False,The drivers answer.,-7.603148142496745,hf_gpt2,gpt2,huggingface,False,simple_agreement-0132,agreement,1.2000554402669268,simple_plural,simple_agreement,The drivers answers.,-8.803203582763672
0,True,4,medium_2_4,False,The guard beside the students listens.,-7.272504806518555,hf_gpt2,gpt2,huggingface,False,pp_attractor-0133,agreement,0.06259791056315134,pp_plural_attractor_beside,pp_attractor,The guard beside the students listen.,-7.335102717081706
1,False,5,long_5_plus,True,The actor who the visitors follow sleeps.,-8.395835876464844,hf_gpt2,gpt2,huggingface,False,relative_clause-0134,agreement,-0.20600237165178648,object_relative_clause_plural_embedded_who,relative_clause,The actor who the visitors follow sleep.,-8.189833504813057
0,False,1,short_1,True,The scientist opens.,-9.222431818644205,hf_gpt2,gpt2,huggingface,False,simple_agreement-0135,agreement,-0.4306322733561192,simple_singular,simple_agreement,The scientist open.,-8.791799545288086
0,True,4,medium_2_4,False,The writers beside the map speak.,-7.289286931355794,hf_gpt2,gpt2,huggingface,False,pp_attractor-0136,agreement,0.2697760264078779,pp_singular_attractor_beside,pp_attractor,The writers beside the map speaks.,-7.559062957763672
1,True,5,long_5_plus,False,The dancer that the lawyer remembers dances.,-7.524091448102679,hf_gpt2,gpt2,huggingface,False,relative_clause-0137,agreement,0.22217614310128297,object_relative_clause_that,relative_clause,The dancer that the lawyer remembers dance.,-7.746267591203962
0,True,1,short_1,False,The writers listen.,-7.07292111714681,hf_gpt2,gpt2,huggingface,False,simple_agreement-0138,agreement,1.9932079315185556,simple_plural,simple_agreement,The writers listens.,-9.066129048665365
0,True,4,medium_2_4,False,The pilot with the students smiles.,-6.797401428222656,hf_gpt2,gpt2,huggingface,False,pp_attractor-0139,agreement,0.3294378916422529,pp_plural_attractor_with,pp_attractor,The pilot with the students smile.,-7.126839319864909
1,True,5,long_5_plus,False,The teacher who the editor observes travels.,-7.883138929094587,hf_gpt2,gpt2,huggingface,False,relative_clause-0140,agreement,0.3573946271623889,object_relative_clause_who,relative_clause,The teacher who the editor observes travel.,-8.240533556256976
0,True,1,short_1,False,The author dances.,-8.659988403320312,hf_gpt2,gpt2,huggingface,False,simple_agreement-0141,agreement,1.1367327372233067,simple_singular,simple_agreement,The author dance.,-9.79672114054362
0,True,4,medium_2_4,False,The actors with the key work.,-6.130568822224935,hf_gpt2,gpt2,huggingface,False,pp_attractor-0142,agreement,0.19373448689778705,pp_singular_attractor_with,pp_attractor,The actors with the key works.,-6.324303309122722
1,True,5,long_5_plus,False,The birds that the artist teaches arrive.,-7.460418156215122,hf_gpt2,gpt2,huggingface,False,relative_clause-0143,agreement,0.4460536411830365,plural_object_relative_clause_that,relative_clause,The birds that the artist teaches arrives.,-7.906471797398159
0,True,1,short_1,False,The pilots open.,-8.95153554280599,hf_gpt2,gpt2,huggingface,False,simple_agreement-0144,agreement,1.314841588338215,simple_plural,simple_agreement,The pilots opens.,-10.266377131144205
0,True,4,medium_2_4,False,The scientist near the students writes.,-7.440684000651042,hf_gpt2,gpt2,huggingface,False,pp_attractor-0145,agreement,0.2791290283203125,pp_plural_attractor_near,pp_attractor,The scientist near the students write.,-7.7198130289713545
1,True,5,long_5_plus,False,The pilot that the librarians admire speaks.,-6.689530266655816,hf_gpt2,gpt2,huggingface,False,relative_clause-0146,agreement,0.3059412638346357,object_relative_clause_plural_embedded_that,relative_clause,The pilot that the librarians admire speak.,-6.995471530490452
0,True,1,short_1,False,The dog travels.,-8.471272786458334,hf_gpt2,gpt2,huggingface,False,simple_agreement-0147,agreement,0.4376023610432931,simple_singular,simple_agreement,The dog travel.,-8.908875147501627
0,True,4,medium_2_4,False,The scientists near the painting study.,-7.906983693440755,hf_gpt2,gpt2,huggingface,False,pp_attractor-0148,agreement,0.47810872395833304,pp_singular_attractor_near,pp_attractor,The scientists near the painting studies.,-8.385092417399088
1,True,5,long_5_plus,False,The dancer who the coaches support reads.,-8.115282331194196,hf_gpt2,gpt2,huggingface,False,relative_clause-0149,agreement,0.026603153773717025,object_relative_clause_plural_embedded_who,relative_clause,The dancer who the coaches support read.,-8.141885484967913
0,True,1,short_1,False,The boys wait.,-6.9401702880859375,hf_gpt2,gpt2,huggingface,False,simple_agreement-0150,agreement,1.8844954172770176,simple_plural,simple_agreement,The boys waits.,-8.824665705362955
0,True,4,medium_2_4,False,The dog behind the letters waits.,-6.809143702189128,hf_gpt2,gpt2,huggingface,False,pp_attractor-0151,agreement,0.03660710652669241,pp_plural_attractor_behind,pp_attractor,The dog behind the letters wait.,-6.84575080871582
1,True,5,long_5_plus,False,The pilot that the farmer sees runs.,-7.034391130719866,hf_gpt2,gpt2,huggingface,False,relative_clause-0152,agreement,0.039896283830914925,object_relative_clause_that,relative_clause,The pilot that the farmer sees run.,-7.074287414550781
0,True,1,short_1,False,The boy laughs.,-6.437812805175781,hf_gpt2,gpt2,huggingface,False,simple_agreement-0153,agreement,1.304352442423503,simple_singular,simple_agreement,The boy laugh.,-7.742165247599284
0,True,4,medium_2_4,False,The writers behind the cabinet return.,-7.052420298258464,hf_gpt2,gpt2,huggingface,False,pp_attractor-0154,agreement,0.3592859903971348,pp_singular_attractor_behind,pp_attractor,The writers behind the cabinet returns.,-7.411706288655599
1,True,5,long_5_plus,False,The guard who the farmer remembers listens.,-7.742733001708984,hf_gpt2,gpt2,huggingface,False,relative_clause-0155,agreement,0.0450379507882257,object_relative_clause_who,relative_clause,The guard who the farmer remembers listen.,-7.78777095249721
0,True,1,short_1,False,The musicians listen.,-7.556957244873047,hf_gpt2,gpt2,huggingface,False,simple_agreement-0156,agreement,1.708220799763998,simple_plural,simple_agreement,The musicians listens.,-9.265178044637045
0,True,4,medium_2_4,False,The musician beside the reports runs.,-8.501092274983725,hf_gpt2,gpt2,huggingface,False,pp_attractor-0157,agreement,0.20850626627604107,pp_plural_attractor_beside,pp_attractor,The musician beside the reports run.,-8.709598541259766
1,True,5,long_5_plus,False,The students that the librarian observes study.,-6.359123229980469,hf_gpt2,gpt2,huggingface,False,relative_clause-0158,agreement,0.4587688446044922,plural_object_relative_clause_that,relative_clause,The students that the librarian observes studies.,-6.817892074584961
0,True,1,short_1,False,The musician smiles.,-7.943228403727214,hf_gpt2,gpt2,huggingface,False,simple_agreement-0159,agreement,1.850515365600585,simple_singular,simple_agreement,The musician smile.,-9.793743769327799
0,True,4,medium_2_4,False,The boys beside the cabinet close.,-7.897982279459636,hf_gpt2,gpt2,huggingface,False,pp_attractor-0160,agreement,0.6374982198079424,pp_singular_attractor_beside,pp_attractor,The boys beside the cabinet closes.,-8.535480499267578
1,False,5,long_5_plus,True,The dog that the artists trust reads.,-7.750858851841518,hf_gpt2,gpt2,huggingface,False,relative_clause-0161,agreement,-0.06427546909877258,object_relative_clause_plural_embedded_that,relative_clause,The dog that the artists trust read.,-7.686583382742746
0,True,1,short_1,False,The managers arrive.,-7.935788472493489,hf_gpt2,gpt2,huggingface,False,simple_agreement-0162,agreement,1.318897883097331,simple_plural,simple_agreement,The managers arrives.,-9.25468635559082
0,True,4,medium_2_4,False,The student with the paintings answers.,-6.848608016967773,hf_gpt2,gpt2,huggingface,False,pp_attractor-0163,agreement,0.6544183095296221,pp_plural_attractor_with,pp_attractor,The student with the paintings answer.,-7.5030263264973955
1,True,5,long_5_plus,False,The chef who the clerks remember writes.,-8.380541120256696,hf_gpt2,gpt2,huggingface,False,relative_clause-0164,agreement,0.21211351667131773,object_relative_clause_plural_embedded_who,relative_clause,The chef who the clerks remember write.,-8.592654636928014
0,True,1,short_1,False,The manager laughs.,-6.662736256917317,hf_gpt2,gpt2,huggingface,False,simple_agreement-0165,agreement,1.750722249348958,simple_singular,simple_agreement,The manager laugh.,-8.413458506266275
0,True,4,medium_2_4,False,The musicians with the report answer.,-7.663510640462239,hf_gpt2,gpt2,huggingface,False,pp_attractor-0166,agreement,0.27265421549479196,pp_singular_attractor_with,pp_attractor,The musicians with the report answers.,-7.936164855957031
1,True,5,long_5_plus,False,The judge that the librarian remembers works.,-6.638701438903809,hf_gpt2,gpt2,huggingface,False,relative_clause-0167,agreement,0.23773765563964844,object_relative_clause_that,relative_clause,The judge that the librarian remembers work.,-6.876439094543457
0,True,1,short_1,False,The actors sleep.,-8.425403594970703,hf_gpt2,gpt2,huggingface,False,simple_agreement-0168,agreement,1.4017810821533203,simple_plural,simple_agreement,The actors sleeps.,-9.827184677124023
0,True,4,medium_2_4,False,The writer near the computers sleeps.,-7.949377695719401,hf_gpt2,gpt2,huggingface,False,pp_attractor-0169,agreement,0.10872650146484286,pp_plural_attractor_near,pp_attractor,The writer near the computers sleep.,-8.058104197184244
1,False,5,long_5_plus,True,The pilot who the neighbor helps notices.,-8.668200356619698,hf_gpt2,gpt2,huggingface,False,relative_clause-0170,agreement,-0.5246898106166284,object_relative_clause_who,relative_clause,The pilot who the neighbor helps notice.,-8.14351054600307
0,True,1,short_1,False,The reporter notices.,-9.301274617513021,hf_gpt2,gpt2,huggingface,False,simple_agreement-0171,agreement,0.06688690185546875,simple_singular,simple_agreement,The reporter notice.,-9.36816151936849
0,True,4,medium_2_4,False,The students near the key arrive.,-6.859601974487305,hf_gpt2,gpt2,huggingface,False,pp_attractor-0172,agreement,0.12394460042317679,pp_singular_attractor_near,pp_attractor,The students near the key arrives.,-6.9835465749104815
1,True,5,long_5_plus,False,The scientists that the neighbor follows dance.,-8.171277182442802,hf_gpt2,gpt2,huggingface,False,relative_clause-0173,agreement,0.4099627903529566,plural_object_relative_clause_that,relative_clause,The scientists that the neighbor follows dances.,-8.581239972795759
0,True,1,short_1,False,The judges laugh.,-7.156485239664714,hf_gpt2,gpt2,huggingface,False,simple_agreement-0174,agreement,1.1687475840250654,simple_plural,simple_agreement,The judges laughs.,-8.32523282368978
0,False,4,medium_2_4,True,The dog behind the cars notices.,-7.675881703694661,hf_gpt2,gpt2,huggingface,False,pp_attractor-0175,agreement,-0.07344373067220022,pp_plural_attractor_behind,pp_attractor,The dog behind the cars notice.,-7.602437973022461
1,False,5,long_5_plus,True,The chef that the farmers see runs.,-7.648110525948661,hf_gpt2,gpt2,huggingface,False,relative_clause-0176,agreement,-0.13019561767578125,object_relative_clause_plural_embedded_that,relative_clause,The chef that the farmers see run.,-7.517914908272879
0,True,1,short_1,False,The boy reads.,-7.058392842610677,hf_gpt2,gpt2,huggingface,False,simple_agreement-0177,agreement,0.12235768636067768,simple_singular,simple_agreement,The boy read.,-7.1807505289713545
0,True,4,medium_2_4,False,The scientists behind the book sleep.,-6.340371449788411,hf_gpt2,gpt2,huggingface,False,pp_attractor-0178,agreement,0.8436470031738281,pp_singular_attractor_behind,pp_attractor,The scientists behind the book sleeps.,-7.184018452962239
1,False,5,long_5_plus,True,The manager who the farmers teach closes.,-8.45260511125837,hf_gpt2,gpt2,huggingface,False,relative_clause-0179,agreement,-0.20573861258370485,object_relative_clause_plural_embedded_who,relative_clause,The manager who the farmers teach close.,-8.246866498674665
0,True,1,short_1,False,The birds write.,-8.260087331136068,hf_gpt2,gpt2,huggingface,False,simple_agreement-0180,agreement,1.2835534413655587,simple_plural,simple_agreement,The birds writes.,-9.543640772501627
